6729cf5a-b671-47e6-ba9a-4b0da1127516,*NSYNC
a0d1974c-afbb-4257-912f-446b823efcf9,2_Chainz
b805a46e-8904-4894-8e41-eac53e91b624,21_Savage
9d544120-cbc7-4560-9462-6700e79efcaa,2Pac
35a59582-8938-4898-ac83-2bc4eb2363aa,3_Doors_Down
5657ed0e-ac5a-4150-bb35-d25ed363ff14,3LW
0707fff5-4433-431a-925c-4a1b653b0f96,3OH!3
586c1c49-cf2c-4660-9939-064c9526803d,5_Seconds_of_Summer
3998beb8-8a8c-46ab-8799-0e1f15369fee,50_Cent
f7d6e442-60ac-4043-8504-a32c26fff80c,6ix9ine
7aa80a96-3ceb-4ca4-b09f-cea508d53046,99_Souls
a91af95d-53fe-4ab0-ad6c-557c4a38e41c,A_Boogie_Wit_da_Hoodie
d543b661-331e-40b4-bc92-5c3b03641093,A.R._Rahman
911a0fc9-e794-4f2e-b61b-9e7a9dae2bc5,A$AP_Ferg
4e7aa161-f1e6-420c-bac9-1df2bdeb1416,A$AP_Rocky
bbd279be-7538-4ad7-96e2-692d7faac90e,A1
4edd02dc-a041-4416-ad13-a9328855e8b3,Aaliyah
522e36b1-c734-4336-b36b-d3c8a5cf9918,Adam_Lambert
c81eff93-e97f-4152-9682-1880386ddf2a,Adele
675d91d5-9ca3-4e2e-81ea-19297c1ec5ba,Afroman
e49cb7a8-e17c-4a51-9de1-ae387aa9d50e,Agnes
16b1c3ee-5063-4611-a5b5-ced42a9fdf93,AJ_Tracey
841c9560-11f8-41a4-a3fd-b4f6a13b27a5,AJR
67fa6d1c-074f-4119-b1cc-ce327bb79403,Akon
9c4561de-2381-40be-85e6-f152c19ab673,Alan_Walker
6537897a-fa39-4c4c-8b59-6492610929e7,Alanis_Morissette
8f900dec-3c89-44ea-bb0c-febc1d224983,Alec_Benjamin
63720bec-46a6-4588-a218-b9b708849205,Alesha_Dixon
1de3eba1-abd1-4789-943b-4517ec7492d4,Alessia_Cara
dad404cc-dd12-4a06-a8d5-78aa276c0c09,Alesso
2348bc5c-f81a-40ca-819e-88954b7c3aec,Alex_&_Sierra
e9bbd797-d9b5-47e7-bcba-20461478c9ab,Alex_Clare
77ac0c93-570e-4d08-8dc2-268084bcae4b,Alex_Gaudino
b24e6471-1b26-4c66-8cd4-7b4e8dc45f4d,Alexandra_Burke
7bd1d699-7adb-4ca9-b2c2-5aa2f536f762,Alexandra_Stan
13c8ee64-96fd-4330-91bc-f8c83746d544,Alice_Deejay
8d90d0b1-308f-497c-afe8-bb756a0745c1,Alicia_Keys
0577f3f1-9486-42b4-9b94-b6fb01853ecc,Alien_Ant_Farm
58fe672a-ccca-4a01-afb7-b0beeebfe0db,All_Saints
28257900-6c51-42b5-a247-7a08362f638a,All_Time_Low
af05aeda-ce20-4135-9e05-453085bf2d2e,Aloe_Blacc
c3638197-4814-4085-9472-29a10d70e9f5,Alok
caea73df-f762-4f85-9974-08af7a0f73e7,alt-j
a32b2b54-d58b-4c3b-b251-e63f920a629a,AlunaGeorge
a6c7e132-705f-4756-9c5f-65fa6ca75656,Amanda_Perez
831988e1-5747-4868-8a61-f612df536fc7,Amerie
f75dff03-62cb-4381-8939-97fdea76dc1b,Amy_Winehouse
ff0d90b1-1cd6-4e9a-98e2-52e650565217,Anastacia
52b06faf-85ef-4702-b8d3-a69e81096e1f,Angie_Martinez
edbbe51f-3a22-41ed-8212-6444a00f3bfe,Anne
77e19b07-452f-4da2-8154-e61e22aa7da0,Anuel_AA
4ee3669c-b124-43a5-be8f-3acda0ee952a,Arctic_Monkeys
ddb013d1-237e-43e4-9eaa-2ab8f2c0dcc2,Ariana_Grande
cc8d5c7c-1234-4455-9488-d5836e215bf1,Armand_Van_Helden
36e4f837-68c2-452b-9205-b1300063c294,Armin_van_Buuren
20d6890d-d2c1-4b01-8a09-518e57f38699,Asaf_Avidan_&_the_Mojos
2555c158-86cf-4b72-8729-9619fbcafbb3,Ashanti
20655006-9765-4e53-bae9-328a26c8d6cf,Asher_Roth
34008246-a543-4114-8cca-b645f4cd4783,Ashlee_Simpson
c8175875-de6a-4399-809d-f958a703ec24,Ashley_O
49e04048-2a6d-4004-97bd-6384df3bf279,Astrid_S
5c3f6aba-fa9b-429a-ac13-96d05c1ac5e3,Atomic_Kitten
2c7b08de-8042-4861-bb92-e1ed73e88f9f,Audioslave
fd126799-589b-4a2e-8167-3073266d3c03,Ava_Max
e30c934f-e37a-4c75-a6ea-51f38695b680,Avant
0a5c277a-3d54-4c36-a962-6dc347194ebf,Avicii
e93c18c5-7a9a-4944-a0cf-e97f53406dcd,Avril_Lavigne
cf65a99b-7caa-4103-a5c0-6d3354c73761,AWOLNATION
da13b818-9327-4acc-904a-840e29320130,Axwell_/\_Ingrosso
bf9be4c4-5463-454e-860c-bf96bc382b51,Ayo_&_Teo
696273e9-b008-4a20-8edd-d5dad34748ae,Azealia_Banks
242ba15f-9e4e-46b0-beec-dcd31597d52e,B_Young
f3574a30-7869-4e93-9049-ee102c0e9f72,B.o.B
658f07a5-fec6-4736-a666-d1a514bcaf57,B2K
d99847ec-9526-4711-bf38-12835e182c8a,Baauer
9912c28d-5f4e-45df-910c-1ed93407c325,Baby_Bash
00710ef2-cab0-49b3-9150-e65091af7cce,Baby_Boy_Da_Prince
0c6ef3a3-6cc9-46e9-8869-b4283f135c3b,Backstreet_Boys
b99caea8-289b-4944-9000-be65be04f126,Bad_Bunny
3965f65e-17cb-43c6-b23b-e34bfd24ecb5,Bad_Meets_Evil
43cabfad-de2e-4321-872b-8199965dd22d,Baha_Men
bb614467-bc7a-4aed-8077-ea59b9688e80,Banx_&_Ranx
6eaaccbf-68b2-432b-b81a-90e478ab9c0a,BARNS
3dd3d938-8a72-4ba6-9002-db21e0bbd268,Basement_Jaxx
20fd399a-7a31-435e-aca6-5030347012ea,Basshunter
7b79fa91-9805-446f-837e-fa0d9ea75504,Bastille
e0755730-aee4-4971-ae1e-cd700d8d2313,Bazzi
9b7e42bb-a238-450c-a413-6c3a5e7a10f6,Becky_G
db91b8bf-98cd-4b92-8f9f-c3931ba825b9,Benny_Benassi
71a28c3b-7885-4e44-9b68-11e5df7cc659,benny_blanco
44c95a31-af29-4dd7-a874-94e53d1f4412,Beyonce
245c5324-da1f-4609-86f6-bf9dfe4eaa70,Big_Brovaz
95226a65-6fe0-471c-8980-8062698227d1,Big_Sean
f2ddd6d8-ec41-480a-9dc9-f87e560c61fb,Big_Shaq
bf80fbc6-2275-4fed-a7ac-743d4e94275f,Big_Tymers
6abea6e7-07d9-4a72-bc3a-0a6c8513759d,Billie_Eilish
ede70fe1-dbd6-413b-95eb-a6ac7fce2ede,Bingo_Players
834fc20b-4764-4a72-99ef-8979b31b0c4f,Birdy
ef5bfbce-24bd-4a78-bb35-929850ed030c,Black_Eyed_Peas
07d67eca-b42c-4ef0-9e5b-c0ff7a4f04d9,blackbear
6748239a-28c2-477c-afe7-a99a1fbff7f4,BLACKPINK
2a184d27-602d-4b58-be56-b131891803d5,Blake_Shelton
d123a88a-7fef-46d1-b471-d50530d9a468,Blanco_Brown
dd6a42b7-e41d-4c03-9da6-f5ca768de756,Blazin'_Squad
807b80cb-d36d-482d-b6aa-2ccae154170a,blink_182
32f2833c-1f94-45e5-aa5b-54e875144d9c,BlocBoy_JB
45e9296c-cb14-4da5-a153-2c7726f1981b,Blu_Cantrell
c9235c41-49c0-4480-8405-67e4192bba1d,Blue
beb9de8a-fd73-4eae-b4c9-17c949286aca,Blueface
5d7e9880-09ea-45eb-b0ed-3199c4561088,Bob_Sinclar
79dd9457-d3bf-40a1-8bdc-5d382576515c,Bobby_Shmurda
4132dee1-41aa-4055-b5d4-1c9e3fa693c6,Bobby_V.
c66166ef-bb73-4737-b6fe-3a29c887c482,Bodyrockers
5dc22d2d-4327-40da-843a-a816832ba1ea,Bomfunk_MC's
ed99ee4d-f3bf-4b6e-b6db-1ddb60193853,Bon_Jovi
f1f6fe40-7cf1-4a58-ae8f-e409e75178be,Bone_Thugs
58d94c05-4338-485b-942a-177e4d97403b,Bow_Wow
f354e57f-9e0c-4bae-b2b5-ba6a4a18090e,Boys_Like_Girls
c221cb4c-394a-4b6d-abeb-40c06f9226d2,Brandy
d6a9fc08-7cbd-47de-b36a-7bd944c31ef4,Brian_McFadden
4d85cf4e-aca9-4f21-af2d-6b178356c465,Bridgit_Mendler
5245810f-9ddd-4684-a376-6836c25e4227,Britney_Spears
5bf58c1b-7856-4653-b7f6-af41a4d3f6c0,Bruno_Mars
ad85772f-70f0-4087-9453-9711aa4f40c2,Bryson_Tiller
0a2cd2b5-0c64-4cea-81e1-f9a8fa54ca2d,BTS
67d1c656-9be0-4d77-9fbb-a96f0fa747c2,Bubba_Sparxxx
254ea882-950a-4948-9ad6-3cca1f93dc4c,Burak_Yeter
7ad0add4-6b33-44c9-8894-903df28edb82,Busta_Rhymes
50f1fa3f-5616-4590-97f4-317935ad40b9,Cali_Swag_District
d7a3c456-da00-4e6a-a808-05c8e33b3177,Calvin_Harris
c0576371-2f68-488a-9732-7469e04c7e54,Camila_Cabello
1db4aab2-ee65-4d47-9f2f-97d82d3df667,Camille_Jones
d24a25de-33c8-443c-9729-d7576f35b76e,Camron
4209aadf-62dd-4bc9-8d98-7969121b3638,Capital_Cities
fbc664f7-2210-4111-9540-00ab093cd0cd,Cardi_B
329ece5f-22c0-4975-a190-423f2c323101,Carl_Thomas
ed643c8e-4fa4-4bce-aff9-93e35699138a,Carly_Rae_Jepsen
867571cb-bc28-4fd2-a7bb-210d1710da79,Carrie_Underwood
2adafcd4-8812-4da4-839e-5383c5c22538,Cascada
d69d15fb-8962-457a-9e9f-ab8f23384203,Case
a50d11b5-fe9e-4a96-bc36-7eb150f3e068,Cashmere_Cat
7ab13bb3-9812-4bcc-83f3-497f316b54f7,Cassie
1263a4c4-60d6-4141-a717-ce5ef787b528,Celine_Dion
7a710c6a-4ab9-43b4-91e8-fc931a3e7fd8,Chad_Kroeger
c0893e5f-f49a-4d2b-b6d6-08ecf371d64e,Chamillionaire
527c1851-de60-4d0c-b597-7d9c6444efca,Charlene_Soraia
8ce7fef3-466b-4a59-bb4b-8695c02bfc2d,Charli_Baltimore
279df2c5-ca19-422b-91d8-d539476c10d7,Charli_XCX
cdf438f7-9158-43c9-a0af-07cb315242d4,Charlie_Puth
64fa413e-c412-4a09-92f8-a2f901517683,Chase_&_Status
efcd26e5-3fd7-4ed9-92eb-92131cbb0ed0,Cheat_Codes
178b83a6-a203-4e7a-bbe0-b280adc4b3a9,Cher_Lloyd
023b04fb-7a59-4312-99b0-64b60840c4fc,Cherish
3ca08d8f-f88c-4ee5-9dbb-01c73b47173f,Cheryl
b189df8c-d95f-401f-91f7-448b98b1b04a,Chicane
ef7f1c96-8b24-4859-b8d0-186cb3b350e2,Childish_Gambino
c66bd902-9221-4762-a919-076f729f27a3,Chingy
8daac100-5bbc-4225-bd62-379fdc7d45bc,Chip
d5ed5cfc-d255-461d-bc52-af6b7efa0f5f,Chord_Overstreet
52c0dd24-420e-439e-9ae9-d3a11f6016a7,Chris_Brown
420fc0cf-0e41-4b03-9686-3b7cdcf98966,Christina_Aguilera
51bb87e7-1258-43aa-af05-14879a21606e,Christina_Milian
cada2dc1-59c1-4d37-a580-3a157bcd1f60,Christina_Perri
47fceab5-de43-46d2-b6f4-f823bf94e7e0,Ciara
a814fb4c-702b-48af-8bfc-52dabdf539e9,Clean_Bandit
47b877bd-858b-44c1-8c51-c70cb2240646,CNCO
44f31f8d-5400-4ace-97c8-96d8363ea4bf,Cobra_Starship
56f5d0d0-c88a-4dfe-880a-1dc43afe745d,Colby_O'Donis
be9e2baa-f46d-4239-b946-15614a6a42d7,Coldplay
b72463b5-0ba2-4227-89cc-9bad7064eed7,Counting_Crows
9177800b-2312-4b96-8e9e-86c1ba06742d,Craig_David
7cae46e0-f0d3-4062-94eb-b94d1a8ebc72,Crazy_Frog
13cf6771-00f3-4e1b-afc5-43da87d1fb78,Crazy_Town
a4212d4f-778b-45bc-bc2f-6d127064ae19,Creed
b3ec79e1-2b1b-4505-8fc9-c8cdd672a98c,D12
4b3f2b5c-7567-433d-8ef9-6f922d89c11c,D4L
b82e14a1-a7d4-43fe-8399-1a35681ee2d6,Da_Brat
98b497a8-9a0f-4b5f-b9d5-19b6859814ce,DaBaby
04f11e70-d50a-4a3b-88db-b18c3a18a427,Daddy_Yankee
eb3294aa-e72a-4217-aab4-7c4cd0d7769e,Daft_Punk
a45e5e51-8445-4625-9334-f6b397803d52,Daniel_Bedingfield
32395a6f-3491-4882-a153-12192b195b87,Daniel_Powter
70c43063-1d4e-4dca-a3a8-35a326549d0f,Danity_Kane
e689f374-a473-4357-b2b9-14b5da9cbe32,Darude
7a2ffa58-442a-4a6d-a50e-3c982a6e183c,Daughtry
a88034a7-3c46-4bfd-a41b-8bf62c0039b2,Dave
ac22d618-36ee-43da-99ef-70ab4bff1f29,David_Archuleta
f8ec9ecb-63dd-46ba-93b0-52e2cf96449c,David_Banner
9b4ec22e-05c4-44bc-a76e-be8156f631c7,David_Guetta
0d6c1b06-d383-4d65-b537-df7c62e0d56c,Daya
487f0a39-d5da-42f9-8f95-69eb8e57124a,DB_Boulevard
49ca18e9-077e-49b2-9891-b3e801b6ab26,Dean_Lewis
641e573e-ea03-41c3-b15c-5ed3ffd215cc,Debelah_Morgan
68d811b1-a693-447c-990a-de04eca51b15,Default
8404e539-9326-4adb-b8b2-f1321eb8a8fb,Delta_Goodrem
ad29a293-ec02-49f3-b7eb-df4942f8a2e4,Dem_Franchize_Boyz
84a4b2c0-93ca-4467-8161-0cf0a5a84496,Demi_Lovato
8f92871e-8ab4-423b-a5ec-0f8fe7052d06,Dennis_Lloyd
56917cf1-473b-4b62-9d16-bfe3cb316125,Deorro
18fc8001-ca17-4559-b29e-6ad4a7f6549a,Desiigner
0c8bf2d3-f8a2-448d-9242-33e943afa245,Destiny's_Child
c953e0f7-1478-40fa-baad-95506ec5b0cb,DEV
17e8c13e-405e-4e87-9250-630074e01e7e,Diddy
c4c0b29a-5d22-483a-95e4-676dcbc74f3e,Dido
b1be60d0-830d-4c08-92f4-3796310fbb77,Dirty_Vegas
57b98054-96c4-4709-bd99-bb79ef2d3acd,Disclosure
9e81814d-a6d0-4dd5-a54d-56966f3cc264,Disturbing_Tha_Peace
567ea2db-7e78-4095-abb8-40622c9e8b9b,Dizzee_Rascal
